249,7783019;19,71431139;4,414017927;7;0,040873856;0,0528314;0,916200893
277,4345965;41,71198482;4,003637529;8;0,418280503;0,802770839;0,338646321
296,1896008;47,49722885;3,955542379;8;0,674217294;1;0,27095894
268,5249497;19,67473039;4,418432991;8;0,296696612;0,051482014;0,922414495
270,4864707;27,2395335;4,124466985;8;0,323464155;0,309379478;0,50869734
263,8664022;22,95520619;4,141789711;8;0,233124581;0,163319213;0,53307672
281,1143457;38,58576834;4,029020586;8;0,468495538;0,696192612;0,37436952
249,7783019;19,71431139;4,414017927;8;0,040873856;0,0528314;0,916200893
258,6323788;28,95930823;4,053625704;8;0,161699423;0,368009629;0,408997875
252,5482936;30,15751;4,067044285;8;0,078674049;0,408858438;0,427882702
252,524535;20,10537647;4,185869859;8;0,078349832;0,066163497;0,59511353
263,8664022;22,95520619;4,141789711;9;0,233124581;0,163319213;0,53307672
258,6323788;28,95930823;4,053625704;9;0,161699423;0,368009629;0,408997875
252,5482936;30,15751;4,067044285;9;0,078674049;0,408858438;0,427882702
252,524535;20,10537647;4,185869859;9;0,078349832;0,066163497;0,59511353
270,4116056;26,54777981;4,103545411;9;0,322442521;0,285796376;0,479253071
273,6149773;35,63609252;3,891288582;9;0,366156756;0,595632967;0,180530464
249,5220353;18,7893913;4,366432562;9;0,03737676;0,021299244;0,849230966
256,4105247;26,03835616;4,12833536;9;0,131379291;0,268429227;0,51414155
252,524535;20,10537647;4,185869859;10;0,078349832;0,066163497;0,59511353
273,6149773;35,63609252;3,891288582;10;0,366156756;0,595632967;0,180530464
249,5220353;18,7893913;4,366432562;10;0,03737676;0,021299244;0,849230966
246,7830727;19,56111379;4,328692703;10;0;0,047608623;0,796117251
268,1697512;28,54107067;3,980997247;10;0,291849459;0,353751173;0,306783204
250,8869643;29,70536569;4,060315369;10;0,056003017;0,393444041;0,418412668
255,6871068;24,202494;4,110058318;10;0,121507298;0,205841451;0,488419102
260,7304855;35,2649478;3,937800823;10;0,190330858;0,58297999;0,245990114
258,8130937;23,02713651;4,109181981;10;0,164165515;0,165771444;0,487185776
259,6863946;20,82376789;4,096341079;10;0,17608286;0,090654726;0,469113954
273,6149773;35,63609252;3,891288582;11;0,366156756;0,595632967;0,180530464
249,5220353;18,7893913;4,366432562;11;0,03737676;0,021299244;0,849230966
246,7830727;19,56111379;4,328692703;11;0;0,047608623;0,796117251
268,1697512;28,54107067;3,980997247;11;0,291849459;0,353751173;0,306783204
250,8869643;29,70536569;4,060315369;11;0,056003017;0,393444041;0,418412668
260,7304855;35,2649478;3,937800823;11;0,190330858;0,58297999;0,245990114
259,6863946;20,82376789;4,096341079;11;0,17608286;0,090654726;0,469113954
254,2539808;24,34916273;4,01945712;11;0,101950402;0,210841647;0,360910243
248,8102554;21,42254399;4,060912383;11;0,027663584;0,111068058;0,419252884
263,8293735;36,34947821;3,923775603;11;0,232619275;0,619953542;0,226251526
273,6149773;35,63609252;3,891288582;12;0,366156756;0,595632967;0,180530464
249,5220353;18,7893913;4,366432562;12;0,03737676;0,021299244;0,849230966
246,7830727;19,56111379;4,328692703;12;0;0,047608623;0,796117251
268,1697512;28,54107067;3,980997247;12;0,291849459;0,353751173;0,306783204
250,8869643;29,70536569;4,060315369;12;0,056003017;0,393444041;0,418412668
259,6863946;20,82376789;4,096341079;12;0,17608286;0,090654726;0,469113954
254,2539808;24,34916273;4,01945712;12;0,101950402;0,210841647;0,360910243
263,8293735;36,34947821;3,923775603;12;0,232619275;0,619953542;0,226251526
249,5220353;18,7893913;4,366432562;12;0,03737676;0,021299244;0,849230966
261,4931102;34,65727319;3,94094705;12;0,200737878;0,562263292;0,250418001
249,5220353;18,7893913;4,366432562;13;0,03737676;0,021299244;0,849230966
246,7830727;19,56111379;4,328692703;13;0;0,047608623;0,796117251
268,1697512;28,54107067;3,980997247;13;0,291849459;0,353751173;0,306783204
250,8869643;29,70536569;4,060315369;13;0,056003017;0,393444041;0,418412668
259,6863946;20,82376789;4,096341079;13;0,17608286;0,090654726;0,469113954
263,8293735;36,34947821;3,923775603;13;0,232619275;0,619953542;0,226251526
249,5220353;18,7893913;4,366432562;13;0,03737676;0,021299244;0,849230966
261,4931102;34,65727319;3,94094705;13;0,200737878;0,562263292;0,250418001
254,8696371;24,70993567;4,006763466;13;0,110351845;0,223141032;0,343045652
264,3423668;32,05893417;3,808887346;13;0,239619746;0,473681337;0,064561937
249,5220353;18,7893913;4,366432562;14;0,03737676;0,021299244;0,849230966
246,7830727;19,56111379;4,328692703;14;0;0,047608623;0,796117251
268,1697512;28,54107067;3,980997247;14;0,291849459;0,353751173;0,306783204
250,8869643;29,70536569;4,060315369;14;0,056003017;0,393444041;0,418412668
259,6863946;20,82376789;4,096341079;14;0,17608286;0,090654726;0,469113954
263,8293735;36,34947821;3,923775603;14;0,232619275;0,619953542;0,226251526
261,4931102;34,65727319;3,94094705;14;0,200737878;0,562263292;0,250418001
254,8696371;24,70993567;4,006763466;14;0,110351845;0,223141032;0,343045652
264,3423668;32,05893417;3,808887346;14;0,239619746;0,473681337;0,064561937
249,5220353;18,7893913;4,366432562;14;0,03737676;0,021299244;0,849230966
246,7830727;19,56111379;4,328692703;15;0;0,047608623;0,796117251
250,8869643;29,70536569;4,060315369;15;0,056003017;0,393444041;0,418412668
259,6863946;20,82376789;4,096341079;15;0,17608286;0,090654726;0,469113954
263,8293735;36,34947821;3,923775603;15;0,232619275;0,619953542;0,226251526
254,8696371;24,70993567;4,006763466;15;0,110351845;0,223141032;0,343045652
264,3423668;32,05893417;3,808887346;15;0,239619746;0,473681337;0,064561937
253,213426;27,70234358;3,930041742;15;0,087750659;0,325157489;0,235070264
246,7848624;19,58842076;4,328602686;15;2,44225E-05;0,048539566;0,795990564
249,520449;18,76702632;4,366619416;15;0,037355112;0,020536783;0,849493939
270,2695664;37,14264268;3,804758116;15;0,320504209;0,646993916;0,058750606
246,7830727;19,56111379;4,328692703;16;0;0,047608623;0,796117251
250,8869643;29,70536569;4,060315369;16;0,056003017;0,393444041;0,418412668
259,6863946;20,82376789;4,096341079;16;0,17608286;0,090654726;0,469113954
263,8293735;36,34947821;3,923775603;16;0,232619275;0,619953542;0,226251526
254,8696371;24,70993567;4,006763466;16;0,110351845;0,223141032;0,343045652
264,3423668;32,05893417;3,808887346;16;0,239619746;0,473681337;0,064561937
253,213426;27,70234358;3,930041742;16;0,087750659;0,325157489;0,235070264
249,520449;18,76702632;4,366619416;16;0,037355112;0,020536783;0,849493939
262,5085552;18,16462909;4,093625666;16;0,214594966;0;0,465292379
263,9150696;34,56569088;3,763012974;16;0,233788712;0,55914109;0
246,7830727;19,56111379;4,328692703;17;0;0,047608623;0,796117251
250,8869643;29,70536569;4,060315369;17;0,056003017;0,393444041;0,418412668
259,6863946;20,82376789;4,096341079;17;0,17608286;0,090654726;0,469113954
254,8696371;24,70993567;4,006763466;17;0,110351845;0,223141032;0,343045652
253,213426;27,70234358;3,930041742;17;0,087750659;0,325157489;0,235070264
262,5085552;18,16462909;4,093625666;17;0,214594966;0;0,465292379
263,9150696;34,56569088;3,763012974;17;0,233788712;0,55914109;0
263,1757088;23,85405677;4,035480789;17;0,223699158;0,193962612;0,383461376
259,4896889;18,54078784;4,375905741;17;0,173398551;0,012823914;0,862563178
259,4312064;29,61896583;3,786078902;17;0,172600479;0,390498518;0,032462155
